year,month,day,hour,minute,source,dry_bulb,dew_point,humidity,pressure,ehr,ednr,hiri,ghr,dnr,dhr,ghi,dni,dhi,zenith,direction,speed,total_cover,opaque_cover,visibility,height,observation,codes,water,optical_depth,snow_depth,last_snowfall,albedo,precipitation_depth,precipitation_quantity
2010,12,17,7,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.6,74.9,100760.0,0,0,9999,0,0,0,0,0,0,0,70,1.0,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,17,8,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.7,75.8,100790.0,0,0,9999,0,0,0,0,0,0,0,60,1.0,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,17,9,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.8,77.2,100790.0,0,0,9999,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,17,10,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.6,77.4,100790.0,0,0,9999,0,0,0,0,0,0,0,330,1.5,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,17,11,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,18.2,77.2,100790.0,0,0,9999,0,0,0,0,0,0,0,0,0.0,15.0,15.0,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,17,12,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,18.2,77.9,100740.0,0,0,9999,0,0,0,0,0,0,0,330,1.5,25.7,25.7,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,17,13,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,18.4,78.4,100690.0,0,0,9999,0,0,0,0,0,0,0,360,1.5,25.7,25.7,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,17,14,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,18.5,78.6,100660.0,0,0,9999,0,0,0,0,0,0,0,0,0.0,8.2,8.2,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,17,15,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,18.5,78.8,100650.0,0,0,9999,0,0,0,0,0,0,0,70,1.0,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,17,16,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,18.5,79.1,100660.0,0,0,9999,0,0,0,0,0,0,0,330,2.6,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,17,17,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,18.3,79.1,100670.0,0,0,9999,0,0,0,0,0,0,0,240,1.0,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,17,18,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,18.2,78.6,100730.0,0,0,9999,0,246,25,0,0,0,0,20,1.5,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,17,19,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.2,75.8,100780.0,0,0,9999,0,403,105,0,0,0,0,0,1.5,11.3,11.3,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,17,20,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.0,72.1,100800.0,0,0,9999,0,486,161,0,0,0,0,170,1.5,12.7,12.7,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,17,21,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,17.9,69.6,100810.0,0,0,9999,0,589,184,0,0,0,0,130,4.1,10.4,10.4,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,17,22,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,17.9,67.5,100750.0,0,0,9999,0,666,186,0,0,0,0,150,5.7,7.7,7.7,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,17,23,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,18.0,66.7,100650.0,0,0,9999,0,682,185,0,0,0,0,160,5.1,7.5,7.5,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,17,24,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,18.1,67.3,100560.0,0,0,9999,0,692,172,0,0,0,0,150,5.7,6.4,6.4,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,1,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,18.2,68.0,100500.0,0,0,9999,0,684,149,0,0,0,0,160,5.7,5.4,5.4,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,2,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,18.2,68.6,100490.0,0,0,9999,0,743,87,0,0,0,0,170,4.6,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,3,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,18.4,70.7,100520.0,0,0,9999,0,349,101,0,0,0,0,150,5.1,12.1,12.1,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,4,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.5,74.0,100570.0,0,0,9999,0,49,33,0,0,0,0,140,2.6,9.3,9.3,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,5,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.5,76.0,100640.0,0,0,9999,0,0,0,0,0,0,0,150,3.1,15.7,15.7,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,6,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.6,76.3,100710.0,0,0,9999,0,0,0,0,0,0,0,130,3.1,26.8,26.8,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,7,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.7,77.0,100750.0,0,0,9999,0,0,0,0,0,0,0,130,2.1,26.8,26.8,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,8,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.8,78.7,100770.0,0,0,9999,0,0,0,0,0,0,0,160,1.5,26.8,26.8,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,9,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,18.6,79.8,100780.0,0,0,9999,0,0,0,0,0,0,0,150,1.5,29.9,29.9,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,10,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,18.6,80.6,100730.0,0,0,9999,0,0,0,0,0,0,0,170,1.5,34.3,34.3,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,11,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,18.5,81.3,100660.0,0,0,9999,0,0,0,0,0,0,0,0,0.0,26.1,26.1,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,12,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,18.5,81.3,100610.0,0,0,9999,0,0,0,0,0,0,0,70,0.5,25.7,25.7,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,13,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,18.5,81.0,100560.0,0,0,9999,0,0,0,0,0,0,0,320,2.1,25.7,25.7,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,14,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,18.4,80.8,100540.0,0,0,9999,0,0,0,0,0,0,0,0,0.0,25.7,25.7,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,15,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,18.5,80.3,100520.0,0,0,9999,0,0,0,0,0,0,0,360,1.5,25.9,25.9,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,16,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,18.7,79.4,100540.0,0,0,9999,0,0,0,0,0,0,0,180,1.5,26.3,26.3,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,17,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.8,79.1,100610.0,0,0,9999,0,0,0,0,0,0,0,0,0.0,8.6,8.6,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,18,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.8,79.1,100650.0,0,0,9999,0,6,39,0,0,0,0,350,2.1,16.5,16.5,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,19,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.6,76.5,100700.0,0,0,9999,0,54,148,0,0,0,0,110,1.0,31.4,31.4,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,20,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.3,73.7,100730.0,0,0,9999,0,315,203,0,0,0,0,140,3.1,19.1,19.1,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,21,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,18.4,72.0,100740.0,0,0,9999,0,295,278,0,0,0,0,170,4.1,22.4,22.4,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,22,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,18.4,69.2,100690.0,0,0,9999,0,503,247,0,0,0,0,150,3.6,13.1,13.1,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,23,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,18.2,67.4,100590.0,0,0,9999,0,575,231,0,0,0,0,160,3.6,10.5,10.5,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,18,24,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,18.0,66.9,100490.0,0,0,9999,0,221,337,0,0,0,0,200,3.6,28.0,28.0,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,19,1,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,17.8,66.5,100440.0,0,0,9999,0,315,269,0,0,0,0,210,3.6,21.3,21.3,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,19,2,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,17.6,66.1,100440.0,0,0,9999,0,103,244,0,0,0,0,200,3.6,30.9,30.9,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,19,3,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,17.7,66.9,100470.0,0,0,9999,0,4,141,0,0,0,0,180,3.1,38.2,38.2,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,19,4,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,17.9,69.1,100500.0,0,0,9999,0,0,26,0,0,0,0,140,3.1,35.3,35.3,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,19,5,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,18.2,71.7,100520.0,0,0,9999,0,0,0,0,0,0,0,130,3.1,44.7,44.7,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,19,6,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.5,74.0,100570.0,0,0,9999,0,0,0,0,0,0,0,100,2.6,55.1,55.1,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,19,7,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.7,75.6,100590.0,0,0,9999,0,0,0,0,0,0,0,100,3.1,36.3,36.3,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,19,8,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,18.9,77.0,100600.0,0,0,9999,0,0,0,0,0,0,0,90,3.1,47.8,47.8,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,19,9,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,19.1,78.5,100600.0,0,0,9999,0,0,0,0,0,0,0,80,3.1,44.3,44.3,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2010,12,19,10,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,19.3,79.9,100560.0,0,0,9999,0,0,0,0,0,0,0,100,3.1,41.5,41.5,9999,77777,9,909999999,999,0.999,0,99,0.08,0.12,1
2010,12,19,11,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,19.4,81.2,100480.0,0,0,9999,0,0,0,0,0,0,0,100,4.1,42.0,42.0,9999,77777,9,909999999,999,0.999,0,99,0.08,0.3,1
2010,12,19,12,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,19.5,82.9,100450.0,0,0,9999,0,0,0,0,0,0,0,110,2.6,42.8,42.8,9999,77777,9,929999919,999,0.999,0,99,0.08,3.6,1
2010,12,19,13,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,19.7,84.7,100390.0,0,0,9999,0,0,0,0,0,0,0,340,3.1,42.8,42.8,9999,77777,9,929999919,999,0.999,0,99,0.08,1.3,1
2010,12,19,14,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,19.8,85.8,100320.0,0,0,9999,0,0,0,0,0,0,0,20,5.1,50.4,50.4,9999,77777,9,919999919,999,0.999,0,99,0.08,1.05,1
2010,12,19,15,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,22.0,20.0,86.8,100320.0,0,0,9999,0,0,0,0,0,0,0,40,1.5,54.8,54.8,9999,77777,9,929999919,999,0.999,0,99,0.08,30.0,1
2010,12,19,16,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,20.2,86.9,100340.0,0,0,9999,0,0,0,0,0,0,0,290,3.6,40.8,40.8,9999,77777,9,929999919,999,0.999,0,99,0.08,1.3,1
2010,12,19,17,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,20.5,86.1,100360.0,0,0,9999,0,0,0,0,0,0,0,270,4.1,54.3,54.3,9999,77777,9,929999919,999,0.999,0,99,0.08,9.9,1
2010,12,19,18,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,20.7,85.6,100410.0,0,0,9999,0,0,30,0,0,0,0,40,2.6,40.5,40.5,9999,77777,9,919999919,999,0.999,0,99,0.08,0.33,1
2010,12,19,19,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,20.8,84.8,100480.0,0,0,9999,0,0,77,0,0,0,0,0,2.6,67.6,67.6,9999,77777,9,919999919,999,0.999,0,99,0.08,3.0,1
2010,12,19,20,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,20.9,84.1,100530.0,0,0,9999,0,0,105,0,0,0,0,290,2.6,74.5,74.5,9999,77777,9,929999919,999,0.999,0,99,0.08,7.9,1
2010,12,19,21,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,21.1,84.1,100530.0,0,0,9999,0,0,71,0,0,0,0,310,2.6,87.3,87.3,9999,77777,9,919999919,999,0.999,0,99,0.08,0.5,1
2010,12,19,22,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,21.1,85.9,100530.0,0,0,9999,0,0,48,0,0,0,0,340,3.6,92.7,92.7,9999,77777,9,919999999,999,0.999,0,99,0.08,2.3,1
2010,12,19,23,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,21.0,87.7,100470.0,0,0,9999,0,0,45,0,0,0,0,10,2.6,93.6,93.6,9999,77777,9,929999919,999,0.999,0,99,0.08,5.1,1
2010,12,19,24,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,20.9,88.0,100380.0,0,0,9999,0,0,45,0,0,0,0,90,0.5,93.1,93.1,9999,77777,9,919999999,999,0.999,0,99,0.08,3.42,1
2010,12,20,1,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,21.0,87.7,100330.0,0,0,9999,0,0,32,0,0,0,0,90,3.6,94.3,94.3,9999,77777,9,929999919,999,0.999,0,99,0.08,0.3,1
2010,12,20,2,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,21.2,88.8,100330.0,0,0,9999,0,0,48,0,0,0,0,100,2.6,87.9,87.9,9999,77777,9,929999919,999,0.999,0,99,0.08,9.4,1
2010,12,20,3,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,21.4,91.0,100350.0,0,0,9999,0,0,64,0,0,0,0,100,2.6,69.4,69.4,9999,77777,9,919999919,999,0.999,0,99,0.08,0.5,1
2010,12,20,4,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,21.3,90.4,100370.0,0,0,9999,0,0,25,0,0,0,0,80,2.6,56.5,56.5,9999,77777,9,929999999,999,0.999,0,99,0.08,8.45,1
2010,12,20,5,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,21.3,90.4,100410.0,0,0,9999,0,0,0,0,0,0,0,70,2.6,73.5,73.5,9999,77777,9,929999999,999,0.999,0,99,0.08,12.42,1
2010,12,20,6,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,21.5,91.5,100440.0,0,0,9999,0,0,0,0,0,0,0,80,1.5,72.7,72.7,9999,77777,9,929999999,999,0.999,0,99,0.08,14.36,1
2010,12,20,7,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,21.4,91.3,100480.0,0,0,9999,0,0,0,0,0,0,0,100,2.1,73.6,73.6,9999,77777,9,929999999,999,0.999,0,99,0.08,10.0,1
2010,12,20,8,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,21.4,90.7,100510.0,0,0,9999,0,0,0,0,0,0,0,110,3.6,74.3,74.3,9999,77777,9,929999999,999,0.999,0,99,0.08,11.96,1
2010,12,20,9,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,21.5,90.2,100520.0,0,0,9999,0,0,0,0,0,0,0,130,2.6,74.7,74.7,9999,77777,9,929999999,999,0.999,0,99,0.08,13.3,1
2010,12,20,10,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,21.0,88.8,100540.0,0,0,9999,0,0,0,0,0,0,0,140,3.6,74.7,74.7,9999,77777,9,929999999,999,0.999,0,99,0.08,14.48,1
2010,12,20,11,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,20.4,86.1,100540.0,0,0,9999,0,0,0,0,0,0,0,140,2.6,88.9,88.9,9999,77777,9,929999999,999,0.999,0,99,0.08,15.33,1
2010,12,20,12,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,20.2,84.5,100510.0,0,0,9999,0,0,0,0,0,0,0,170,3.1,89.7,89.7,9999,77777,9,929999999,999,0.999,0,99,0.08,13.96,1
2010,12,20,13,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,20.1,83.7,100460.0,0,0,9999,0,0,0,0,0,0,0,120,2.6,89.6,89.6,9999,77777,9,909999999,999,0.999,0,99,0.08,0.3,1
2010,12,20,14,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,20.2,84.3,100410.0,0,0,9999,0,0,0,0,0,0,0,160,2.1,83.1,83.1,9999,77777,9,929999999,999,0.999,0,99,0.08,5.66,1
2010,12,20,15,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,20.4,85.8,100400.0,0,0,9999,0,0,0,0,0,0,0,110,2.1,73.7,73.7,9999,77777,9,919999999,999,0.999,0,99,0.08,2.41,1
2010,12,20,16,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,20.6,86.6,100400.0,0,0,9999,0,0,0,0,0,0,0,140,2.1,74.1,74.1,9999,77777,9,919999999,999,0.999,0,99,0.08,1.5,1
2010,12,20,17,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,20.8,86.9,100410.0,0,0,9999,0,0,0,0,0,0,0,160,4.1,55.8,55.8,9999,77777,9,919999919,999,0.999,0,99,0.08,1.81,1
2010,12,20,18,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,20.6,85.3,100440.0,0,0,9999,0,0,32,0,0,0,0,180,2.6,38.5,38.5,9999,77777,9,919999999,999,0.999,0,99,0.08,2.25,1
2010,12,20,19,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,20.0,82.0,100480.0,0,0,9999,0,0,127,0,0,0,0,160,3.1,44.6,44.6,9999,77777,9,909999999,999,0.999,0,99,0.08,0.13,1
2010,12,20,20,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,19.5,79.0,100530.0,0,0,9999,0,0,197,0,0,0,0,160,2.6,52.8,52.8,9999,77777,9,909999999,999,0.999,0,99,0.08,0.3,1
2010,12,20,21,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,19.4,76.9,100550.0,0,0,9999,0,0,209,0,0,0,0,170,4.1,62.9,62.9,9999,77777,9,909999999,999,0.999,0,99,0.08,0.0,1
2010,12,20,22,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,20.4,79.9,100510.0,0,0,9999,0,0,208,0,0,0,0,140,2.6,68.8,68.8,9999,77777,9,909999999,999,0.999,0,99,0.08,0.33,1
2010,12,20,23,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,21.2,83.1,100450.0,0,0,9999,0,0,229,0,0,0,0,120,4.6,67.2,67.2,9999,77777,9,909999919,999,0.999,0,99,0.08,1.0,1
2010,12,20,24,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,21.2,82.9,100400.0,0,0,9999,0,0,125,0,0,0,0,90,4.1,81.2,81.2,9999,77777,9,999999919,999,0.999,0,99,0.08,0.0,1
2010,12,21,1,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,21.2,83.1,100360.0,0,0,9999,0,0,170,0,0,0,0,140,3.1,70.0,70.0,9999,77777,9,909999919,999,0.999,0,99,0.08,0.24,1
2010,12,21,2,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,21.2,82.4,100350.0,0,0,9999,0,0,160,0,0,0,0,130,3.1,60.6,60.6,9999,77777,9,919999919,999,0.999,0,99,0.08,0.33,1
2010,12,21,3,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,21.2,82.4,100380.0,0,0,9999,0,0,87,0,0,0,0,160,2.1,59.8,59.8,9999,77777,9,929999999,999,0.999,0,99,0.08,4.8,1
2010,12,21,4,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,21.3,84.6,100400.0,0,0,9999,0,49,32,0,0,0,0,80,3.1,12.2,12.2,9999,77777,9,909999999,999,0.999,0,99,0.08,0.19,1
